2.04612	135.994552	136.030962	137.896961	137.933371	
2.056193	136.046232	136.083322	137.948641	137.985731	
2.066572	136.098843	136.135682	138.001251	138.038091	
2.076469	136.148513	136.188042	138.050921	138.09045	
2.086652	136.198907	136.240401	138.101315	138.14281	
2.096719	136.248185	136.284035	138.150594	138.186444	
2.106817	136.297021	136.336395	138.19943	138.238803	
2.117033	136.345847	136.380028	138.248256	138.282437	
2.12712	136.393437	136.423661	138.295845	138.334797	
2.137246	136.440628	136.467294	138.343037	138.37843	
2.155195	136.521987	136.545834	138.424396	138.45697	
2.159547	136.541763	136.554561	138.444172	138.465696	
2.169684	136.587102	136.598194	138.489511	138.509329	
2.17987	136.632222	136.641827	138.53463	138.544236	
2.190067	136.676466	136.68546	138.578875	138.587869	
2.200181	136.719874	136.720367	138.622282	138.631502	
2.210238	136.762498	136.764	138.664907	138.666409	
2.22046	136.805213	136.798907	138.707621	138.710042	
2.23061	136.847004	136.84254	138.749412	138.744949	
2.240651	136.887782	136.886173	138.790191	138.788582	
2.25082	136.928475	136.92108	138.830884	138.832215	
2.260933	136.968359	136.964713	138.870768	138.875849	
2.271095	137.007846	137.008346	138.910255	138.910755	
2.28127	137.046792	137.043253	138.949201	138.954388	
2.291449	137.085126	137.086886	138.987535	138.989295	
2.301569	137.122657	137.121793	139.025066	139.032928	
2.311687	137.159605	137.165426	139.062014	139.067835	
2.321814	137.195987	137.200332	139.098396	139.111468	
2.33198	137.231917	137.235239	139.134326	139.146375	
2.342135	137.267214	137.270146	139.169623	139.190008	
2.352265	137.301826	137.305052	139.204234	139.224914	
2.3624	137.335863	137.348685	139.238272	139.259821	
2.372476	137.369131	137.383592	139.27154	139.294728	
2.382758	137.402479	137.418499	139.304888	139.329634	
2.39287	137.434668	137.453405	139.337077	139.364541	
2.402939	137.466144	137.488312	139.368553	139.399447	
2.41317	137.497537	137.523218	139.399946	139.425627	
2.423236	137.527843	137.549398	139.430252	139.460534	
2.433431	137.557926	137.584305	139.460335	139.486714	
2.44351	137.587096	137.610485	139.489505	139.52162	
2.453846	137.616403	137.645391	139.518812	139.5478	
2.463788	137.644027	137.671571	139.546436	139.57398	
2.473891	137.671535	137.697751	139.573944	139.608887	
2.484623	137.70005	137.723931	139.602459	139.635067	
2.49484	137.72662	137.750111	139.629029	139.661247	
2.50491	137.752248	137.776291	139.654657	139.6787	
2.515006	137.77735	137.802471	139.679759	139.713607	
2.525433	137.80267	137.828651	139.705079	139.73106	
2.535301	137.826069	137.846104	139.728478	139.75724	
2.545426	137.849503	137.872284	139.751911	139.78342	
2.555554	137.872365	137.898464	139.774774	139.800873	
2.565653	137.894593	137.915917	139.797002	139.827053	
2.576189	137.917139	137.942097	139.819548	139.853233	
2.587119	137.939841	137.959551	139.84225	139.870686	
2.597418	137.960657	137.985731	139.863066	139.88814	
2.607473	137.980414	137.994457	139.882823	139.905593	
2.617522	137.999595	138.020637	139.902004	139.923046	
2.628022	138.019013	138.038091	139.921421	139.940499	
2.638082	138.037056	138.046817	139.939464	139.957953	
2.648195	138.054628	138.06427	139.957037	139.975406	
2.658362	138.071719	138.081724	139.974128	139.984133	
2.668462	138.088131	138.09045	139.99054	140.001586	
2.678662	138.104134	138.107904	140.006543	140.010313	
2.689379	138.12029	138.125357	140.022699	140.027766	
2.699522	138.135034	138.14281	140.037443	140.045219	
2.709638	138.149176	138.151537	140.051585	140.062672	
2.719802	138.162821	138.16899	140.06523	140.071399	
2.73024	138.176234	138.177717	140.078643	140.080126	
2.740055	138.188374	138.19517	140.090782	140.097579	
2.750218	138.200302	138.203897	140.10271	140.097579	
2.760288	138.211609	138.212623	140.114018	140.115032	
2.770474	138.222495	138.22135	140.124904	140.123759	
2.780551	138.232721	138.230077	140.13513	140.132486	
2.79146	138.243143	138.238803	140.145552	140.141212	
2.801585	138.252293	138.24753	140.154702	140.149939	
2.811693	138.260891	138.256257	140.1633	140.149939	
2.821883	138.269019	138.264983	140.171428	140.167392	
2.832015	138.276576	138.27371	140.178985	140.167392	
2.842121	138.283595	138.282437	140.186004	140.176119	
2.852281	138.290128	138.291163	140.192537	140.184846	
2.862453	138.296154	138.291163	140.198563	140.184846	
2.872526	138.301625	138.29989	140.204034	140.193572	
2.882619	138.306616	138.29989	140.209025	140.202299	
2.89351	138.311419	138.308617	140.213828	140.202299	
2.903584	138.315414	138.317343	140.217823	140.211025	
2.913742	138.318974	138.317343	140.221383	140.211025	
2.923849	138.322075	138.317343	140.224484	140.219752	
2.933937	138.324747	138.317343	140.227156	140.219752	
2.944165	138.327034	138.317343	140.229443	140.219752	
2.954261	138.328913	138.32607	140.231322	140.219752	
2.964402	138.334797	138.32607	140.237205	140.219752	
2.974618	138.334797	138.32607	140.237205	140.219752	
2.985002	138.334797	138.334797	140.237205	140.219752	
